S1810_C02_001M,S1810_C02_001E,S1810_C01_001M,S1810_C01_001E,NAME,state,county,tract
185,398,728,2779,Census Tract 74.03; District of Columbia; District of Columbia,11,001,007403
215,565,648,4304,Census Tract 74.04; District of Columbia; District of Columbia,11,001,007404
137,286,606,2776,Census Tract 74.06; District of Columbia; District of Columbia,11,001,007406
238,549,621,3379,Census Tract 74.07; District of Columbia; District of Columbia,11,001,007407
393,673,1379,3940,Census Tract 74.08; District of Columbia; District of Columbia,11,001,007408
247,634,722,3387,Census Tract 74.09; District of Columbia; District of Columbia,11,001,007409
376,869,923,4624,Census Tract 75.02; District of Columbia; District of Columbia,11,001,007502
125,290,655,2440,Census Tract 75.03; District of Columbia; District of Columbia,11,001,007503
199,658,592,2815,Census Tract 75.04; District of Columbia; District of Columbia,11,001,007504
214,633,896,4913,Census Tract 76.01; District of Columbia; District of Columbia,11,001,007601
223,616,866,4281,Census Tract 76.03; District of Columbia; District of Columbia,11,001,007603
214,679,729,3738,Census Tract 76.04; District of Columbia; District of Columbia,11,001,007604
339,1032,548,3779,Census Tract 76.05; District of Columbia; District of Columbia,11,001,007605
349,765,1051,7140,Census Tract 77.03; District of Columbia; District of Columbia,11,001,007703
247,856,869,4345,Census Tract 77.07; District of Columbia; District of Columbia,11,001,007707
253,701,531,2420,Census Tract 77.08; District of Columbia; District of Columbia,11,001,007708
189,554,588,2500,Census Tract 77.09; District of Columbia; District of Columbia,11,001,007709
512,1151,857,4957,Census Tract 78.03; District of Columbia; District of Columbia,11,001,007803
278,731,886,3779,Census Tract 78.04; District of Columbia; District of Columbia,11,001,007804
97,261,446,2358,Census Tract 78.06; District of Columbia; District of Columbia,11,001,007806
115,426,604,2473,Census Tract 78.07; District of Columbia; District of Columbia,11,001,007807
312,818,1041,4093,Census Tract 78.08; District of Columbia; District of Columbia,11,001,007808
123,311,737,3132,Census Tract 78.09; District of Columbia; District of Columbia,11,001,007809
137,542,898,4317,Census Tract 79.01; District of Columbia; District of Columbia,11,001,007901
86,209,348,1844,Census Tract 79.03; District of Columbia; District of Columbia,11,001,007903
41,50,415,3048,Census Tract 80.01; District of Columbia; District of Columbia,11,001,008001
80,155,398,3266,Census Tract 80.02; District of Columbia; District of Columbia,11,001,008002
50,97,448,3172,Census Tract 81; District of Columbia; District of Columbia,11,001,008100
103,125,388,2793,Census Tract 82; District of Columbia; District of Columbia,11,001,008200
64,120,309,3077,Census Tract 83.01; District of Columbia; District of Columbia,11,001,008301
43,68,492,2695,Census Tract 83.02; District of Columbia; District of Columbia,11,001,008302
81,191,325,2552,Census Tract 84.02; District of Columbia; District of Columbia,11,001,008402
104,141,429,2138,Census Tract 84.10; District of Columbia; District of Columbia,11,001,008410
90,144,465,2608,Census Tract 87.01; District of Columbia; District of Columbia,11,001,008701
104,231,579,3518,Census Tract 87.02; District of Columbia; District of Columbia,11,001,008702
138,348,575,4564,Census Tract 88.02; District of Columbia; District of Columbia,11,001,008802
193,585,566,4385,Census Tract 88.03; District of Columbia; District of Columbia,11,001,008803
229,497,610,2338,Census Tract 88.04; District of Columbia; District of Columbia,11,001,008804
192,487,1086,3668,Census Tract 89.03; District of Columbia; District of Columbia,11,001,008903
275,746,918,3806,Census Tract 89.04; District of Columbia; District of Columbia,11,001,008904
311,954,603,3679,Census Tract 90; District of Columbia; District of Columbia,11,001,009000
208,616,677,4347,Census Tract 91.02; District of Columbia; District of Columbia,11,001,009102
206,431,412,3035,Census Tract 92.01; District of Columbia; District of Columbia,11,001,009201
224,362,728,3320,Census Tract 92.03; District of Columbia; District of Columbia,11,001,009203
251,655,554,3388,Census Tract 92.04; District of Columbia; District of Columbia,11,001,009204
89,171,517,3382,Census Tract 93.01; District of Columbia; District of Columbia,11,001,009301
81,99,306,1821,Census Tract 93.02; District of Columbia; District of Columbia,11,001,009302
222,517,730,4966,Census Tract 94; District of Columbia; District of Columbia,11,001,009400
157,299,698,3405,Census Tract 95.03; District of Columbia; District of Columbia,11,001,009503
144,436,365,2814,Census Tract 95.04; District of Columbia; District of Columbia,11,001,009504
166,604,549,4392,Census Tract 95.05; District of Columbia; District of Columbia,11,001,009505
63,220,316,1636,Census Tract 95.07; District of Columbia; District of Columbia,11,001,009507
259,744,975,3910,Census Tract 95.08; District of Columbia; District of Columbia,11,001,009508
124,425,529,3274,Census Tract 95.09; District of Columbia; District of Columbia,11,001,009509
229,497,830,4786,Census Tract 95.10; District of Columbia; District of Columbia,11,001,009510
59,91,58,1378,Census Tract 95.11; District of Columbia; District of Columbia,11,001,009511
135,358,464,2212,Census Tract 96.01; District of Columbia; District of Columbia,11,001,009601
279,882,590,5527,Census Tract 96.02; District of Columbia; District of Columbia,11,001,009602
270,850,720,4219,Census Tract 96.03; District of Columbia; District of Columbia,11,001,009603
137,300,582,1885,Census Tract 96.04; District of Columbia; District of Columbia,11,001,009604
363,663,747,3232,Census Tract 97; District of Columbia; District of Columbia,11,001,009700
349,805,435,2075,Census Tract 98.01; District of Columbia; District of Columbia,11,001,009801
268,543,533,2099,Census Tract 98.02; District of Columbia; District of Columbia,11,001,009802
342,603,609,2824,Census Tract 98.03; District of Columbia; District of Columbia,11,001,009803
147,478,629,2643,Census Tract 98.04; District of Columbia; District of Columbia,11,001,009804
269,596,752,3211,Census Tract 98.07; District of Columbia; District of Columbia,11,001,009807
143,327,406,1918,Census Tract 98.10; District of Columbia; District of Columbia,11,001,009810
255,821,1030,4225,Census Tract 98.11; District of Columbia; District of Columbia,11,001,009811
160,406,331,2102,Census Tract 99.01; District of Columbia; District of Columbia,11,001,009901
147,395,844,2736,Census Tract 99.02; District of Columbia; District of Columbia,11,001,009902
255,298,489,2156,Census Tract 99.03; District of Columbia; District of Columbia,11,001,009903
234,539,793,3623,Census Tract 99.04; District of Columbia; District of Columbia,11,001,009904
185,585,675,3166,Census Tract 99.05; District of Columbia; District of Columbia,11,001,009905
94,197,318,1615,Census Tract 99.06; District of Columbia; District of Columbia,11,001,009906
102,261,646,2086,Census Tract 99.07; District of Columbia; District of Columbia,11,001,009907
71,199,414,2631,Census Tract 101; District of Columbia; District of Columbia,11,001,010100
90,188,440,2946,Census Tract 102.01; District of Columbia; District of Columbia,11,001,010201
139,276,460,2494,Census Tract 102.02; District of Columbia; District of Columbia,11,001,010202
144,459,539,4323,Census Tract 103; District of Columbia; District of Columbia,11,001,010300
203,589,918,4215,Census Tract 104; District of Columbia; District of Columbia,11,001,010400
173,360,581,3827,Census Tract 105; District of Columbia; District of Columbia,11,001,010500
80,119,357,1914,Census Tract 106.01; District of Columbia; District of Columbia,11,001,010601
329,733,710,7256,Census Tract 106.02; District of Columbia; District of Columbia,11,001,010602
98,232,591,2562,Census Tract 106.03; District of Columbia; District of Columbia,11,001,010603
28,25,330,1648,Census Tract 107; District of Columbia; District of Columbia,11,001,010700
124,315,272,4731,Census Tract 108; District of Columbia; District of Columbia,11,001,010800
281,502,781,3355,Census Tract 109; District of Columbia; District of Columbia,11,001,010900
94,127,563,2709,Census Tract 110.01; District of Columbia; District of Columbia,11,001,011001
108,195,193,1479,Census Tract 110.02; District of Columbia; District of Columbia,11,001,011002
475,917,754,4765,Census Tract 111; District of Columbia; District of Columbia,11,001,011100
14,0,25,17,Census Tract 9800; District of Columbia; District of Columbia,11,001,980000
