B08201_001E,B08201_001M,B08201_002E,B08201_002M,NAME,state,county,tract
845,116,161,69,Census Tract 84.10; District of Columbia; District of Columbia,11,001,008410
1146,235,182,77,Census Tract 87.01; District of Columbia; District of Columbia,11,001,008701
2171,375,871,194,Census Tract 87.02; District of Columbia; District of Columbia,11,001,008702
1962,196,526,148,Census Tract 88.02; District of Columbia; District of Columbia,11,001,008802
2057,329,947,348,Census Tract 88.03; District of Columbia; District of Columbia,11,001,008803
1505,502,537,172,Census Tract 88.04; District of Columbia; District of Columbia,11,001,008804
1684,277,828,243,Census Tract 89.03; District of Columbia; District of Columbia,11,001,008903
1818,327,544,202,Census Tract 89.04; District of Columbia; District of Columbia,11,001,008904
2383,391,547,155,Census Tract 90; District of Columbia; District of Columbia,11,001,009000
1923,235,686,192,Census Tract 91.02; District of Columbia; District of Columbia,11,001,009102
1289,119,330,116,Census Tract 92.01; District of Columbia; District of Columbia,11,001,009201
1565,285,578,229,Census Tract 92.03; District of Columbia; District of Columbia,11,001,009203
1621,196,788,165,Census Tract 92.04; District of Columbia; District of Columbia,11,001,009204
1417,342,84,65,Census Tract 93.01; District of Columbia; District of Columbia,11,001,009301
996,164,284,114,Census Tract 93.02; District of Columbia; District of Columbia,11,001,009302
1849,241,257,156,Census Tract 94; District of Columbia; District of Columbia,11,001,009400
1202,176,31,28,Census Tract 95.03; District of Columbia; District of Columbia,11,001,009503
1214,155,166,85,Census Tract 95.04; District of Columbia; District of Columbia,11,001,009504
1871,372,300,167,Census Tract 95.05; District of Columbia; District of Columbia,11,001,009505
587,137,99,52,Census Tract 95.07; District of Columbia; District of Columbia,11,001,009507
1880,250,579,203,Census Tract 95.08; District of Columbia; District of Columbia,11,001,009508
1388,189,263,126,Census Tract 95.09; District of Columbia; District of Columbia,11,001,009509
1925,225,493,123,Census Tract 95.10; District of Columbia; District of Columbia,11,001,009510
0,14,0,14,Census Tract 95.11; District of Columbia; District of Columbia,11,001,009511
843,153,291,154,Census Tract 96.01; District of Columbia; District of Columbia,11,001,009601
2233,244,1242,252,Census Tract 96.02; District of Columbia; District of Columbia,11,001,009602
