B09001_001E,B09001_001M,B01003_001E,B01003_001M,NAME,state,county,tract
333,110,3305,400,Census Tract 72.03; District of Columbia; District of Columbia,11,001,007203
1809,365,4592,602,Census Tract 73.01; District of Columbia; District of Columbia,11,001,007301
902,487,4383,711,Census Tract 73.04; District of Columbia; District of Columbia,11,001,007304
392,119,1458,302,Census Tract 74.01; District of Columbia; District of Columbia,11,001,007401
1319,512,2779,728,Census Tract 74.03; District of Columbia; District of Columbia,11,001,007403
1702,304,4304,648,Census Tract 74.04; District of Columbia; District of Columbia,11,001,007404
973,452,2803,610,Census Tract 74.06; District of Columbia; District of Columbia,11,001,007406
1195,519,3407,627,Census Tract 74.07; District of Columbia; District of Columbia,11,001,007407
1915,1106,4124,1379,Census Tract 74.08; District of Columbia; District of Columbia,11,001,007408
863,555,3387,722,Census Tract 74.09; District of Columbia; District of Columbia,11,001,007409
1809,607,4999,922,Census Tract 75.02; District of Columbia; District of Columbia,11,001,007502
796,486,2440,655,Census Tract 75.03; District of Columbia; District of Columbia,11,001,007503
742,423,2815,592,Census Tract 75.04; District of Columbia; District of Columbia,11,001,007504
1252,550,4949,901,Census Tract 76.01; District of Columbia; District of Columbia,11,001,007601
886,546,4281,866,Census Tract 76.03; District of Columbia; District of Columbia,11,001,007603
491,277,3738,729,Census Tract 76.04; District of Columbia; District of Columbia,11,001,007604
696,279,3793,548,Census Tract 76.05; District of Columbia; District of Columbia,11,001,007605
2517,422,7140,1051,Census Tract 77.03; District of Columbia; District of Columbia,11,001,007703
1027,533,4345,869,Census Tract 77.07; District of Columbia; District of Columbia,11,001,007707
446,287,2444,535,Census Tract 77.08; District of Columbia; District of Columbia,11,001,007708
581,225,2512,589,Census Tract 77.09; District of Columbia; District of Columbia,11,001,007709
1433,384,4968,857,Census Tract 78.03; District of Columbia; District of Columbia,11,001,007803
1306,483,4078,887,Census Tract 78.04; District of Columbia; District of Columbia,11,001,007804
434,155,2361,446,Census Tract 78.06; District of Columbia; District of Columbia,11,001,007806
651,209,2477,604,Census Tract 78.07; District of Columbia; District of Columbia,11,001,007807
1261,692,4105,1040,Census Tract 78.08; District of Columbia; District of Columbia,11,001,007808
931,356,3134,737,Census Tract 78.09; District of Columbia; District of Columbia,11,001,007809
1296,435,4397,889,Census Tract 79.01; District of Columbia; District of Columbia,11,001,007901
329,151,1859,348,Census Tract 79.03; District of Columbia; District of Columbia,11,001,007903
621,127,3058,415,Census Tract 80.01; District of Columbia; District of Columbia,11,001,008001
857,232,3286,398,Census Tract 80.02; District of Columbia; District of Columbia,11,001,008002
567,109,3183,448,Census Tract 81; District of Columbia; District of Columbia,11,001,008100
377,130,2805,388,Census Tract 82; District of Columbia; District of Columbia,11,001,008200
385,90,3077,309,Census Tract 83.01; District of Columbia; District of Columbia,11,001,008301
528,168,2871,489,Census Tract 83.02; District of Columbia; District of Columbia,11,001,008302
383,113,2557,325,Census Tract 84.02; District of Columbia; District of Columbia,11,001,008402
609,262,2138,429,Census Tract 84.10; District of Columbia; District of Columbia,11,001,008410
194,80,2618,464,Census Tract 87.01; District of Columbia; District of Columbia,11,001,008701
437,168,3521,577,Census Tract 87.02; District of Columbia; District of Columbia,11,001,008702
874,254,4605,575,Census Tract 88.02; District of Columbia; District of Columbia,11,001,008802
479,188,4473,568,Census Tract 88.03; District of Columbia; District of Columbia,11,001,008803
262,230,2338,610,Census Tract 88.04; District of Columbia; District of Columbia,11,001,008804
1047,624,3668,1086,Census Tract 89.03; District of Columbia; District of Columbia,11,001,008903
709,386,3826,917,Census Tract 89.04; District of Columbia; District of Columbia,11,001,008904
495,151,3679,603,Census Tract 90; District of Columbia; District of Columbia,11,001,009000
1058,329,4352,677,Census Tract 91.02; District of Columbia; District of Columbia,11,001,009102
557,271,3058,411,Census Tract 92.01; District of Columbia; District of Columbia,11,001,009201
402,207,3320,728,Census Tract 92.03; District of Columbia; District of Columbia,11,001,009203
1112,382,3388,554,Census Tract 92.04; District of Columbia; District of Columbia,11,001,009204
699,142,3388,516,Census Tract 93.01; District of Columbia; District of Columbia,11,001,009301
212,136,1821,306,Census Tract 93.02; District of Columbia; District of Columbia,11,001,009302
1172,295,4966,730,Census Tract 94; District of Columbia; District of Columbia,11,001,009400
1086,420,3438,697,Census Tract 95.03; District of Columbia; District of Columbia,11,001,009503
288,133,3037,365,Census Tract 95.04; District of Columbia; District of Columbia,11,001,009504
974,278,4407,548,Census Tract 95.05; District of Columbia; District of Columbia,11,001,009505
417,100,1636,316,Census Tract 95.07; District of Columbia; District of Columbia,11,001,009507
959,439,3910,975,Census Tract 95.08; District of Columbia; District of Columbia,11,001,009508
705,230,3274,529,Census Tract 95.09; District of Columbia; District of Columbia,11,001,009509
